Codigo_Pais_Origen,Codigo_Pais_Destino,1960,1970,1980,1990,2000
MAR,MAC,0,0,0,0,0
MAR,MHL,0,0,0,0,0
MAR,MEX,0,85,0,163,179
MAR,MMR,8,7,4,2,1
MAR,NAM,0,0,0,0,0
MAR,NRU,0,0,1,0,0
MAR,ANT,13,11,10,35,0
MAR,NCL,174,11,429,507,696
MAR,NGA,0,186,1916,744,1247
MAR,NIU,0,0,0,0,0
MAR,NOR,111,450,1155,2437,3808
MAR,OMN,20,29,67,193,285
MAR,PRY,3,8,0,35,7
MAR,STP,0,0,0,0,0
MAR,SCG,148,151,270,85,313
MAR,SGP,36,2,7,18,66
MAR,SVK,0,0,0,2,10
MAR,SOM,0,0,78,50,2
MAR,LKA,0,1,7,5,4
MAR,LCA,0,0,0,1,4
MAR,SYR,315,89,123,174,229
MAR,THA,0,0,23,47,161
MAR,TGO,0,1,1,1,1
MAR,TTO,11,9,11,9,5
MAR,TUR,2399,4364,5211,9424,524
MAR,TKM,0,0,0,0,0
MAR,UGA,22,22,20,20,30
MAR,ARE,3,80,876,1626,2794
MAR,VGB,0,0,0,3,4
MOZ,ALB,0,0,0,0,0
MOZ,AGO,2343,934,372,409,643
MOZ,AIA,0,0,0,0,0
MOZ,AUS,26,70,204,373,549
MOZ,AZE,0,0,0,0,0
MOZ,BEL,12,16,11,104,105
MOZ,CYM,0,0,0,0,0
MOZ,CAF,2,1,3,0,0
MOZ,CHI,0,0,0,0,0
MOZ,CHL,13,0,11,15,46
MOZ,COM,0,2,8,13,13
MOZ,COD,0,227,143,99,81
MOZ,DJI,140,255,513,804,1033
MOZ,EGY,0,15,31,0,14
MOZ,FRA,3475,8328,64,111,5862
MOZ,PYF,0,0,0,0,3
MOZ,GMB,0,1,0,3,4
MOZ,HKG,5,44,0,0,122
MOZ,IRQ,0,0,0,0,0
MOZ,ISR,0,0,0,1,3
MOZ,ITA,50,77,319,513,315
MOZ,JAM,0,0,0,10,0
MOZ,KIR,0,0,0,0,0
MOZ,KOR,0,0,0,2,0
MOZ,LVA,0,0,0,0,0
MOZ,LSO,637,376,138,195,24
MOZ,LUX,6,9,31,182,148
MOZ,MDG,2,0,2,0,0
MOZ,MUS,37,38,172,138,139
MOZ,MDA,0,0,0,0,0
MOZ,MCO,6,4,43,53,63
MOZ,MNG,0,0,0,0,0
MOZ,MNE,0,0,0,0,0
MOZ,MAR,0,0,0,0,0
MOZ,NCL,0,3,0,0,2
MOZ,PHL,0,0,0,0,0
MOZ,PRT,7871,20564,53728,73705,74227
MOZ,QAT,0,0,0,0,0
MOZ,RUS,0,0,0,0,0
MOZ,SRB,0,0,0,0,0
MOZ,SYC,111,142,63,13,183
MOZ,SGP,4,0,2,6,24
MOZ,SVK,0,0,0,0,2
MOZ,SOM,17,1060,662,892,760
MOZ,ZAF,161807,119683,74784,129409,264572
MOZ,CHE,45,12,57,46,45
MOZ,SYR,0,0,0,0,0
MOZ,TJK,0,0,0,0,0
MOZ,TZA,138828,128668,82253,75864,44345
MOZ,TLS,0,0,0,0,0
MOZ,TGO,0,0,0,0,0
MOZ,UKR,0,0,0,0,0
MOZ,ARE,0,0,0,0,0
MOZ,GBR,399,1454,2925,218,62051
MOZ,VUT,0,0,0,0,0
MOZ,WLF,0,0,0,0,0
MMR,DZA,0,0,0,0,0
MMR,ASM,0,0,0,0,1
MMR,ATG,0,0,0,0,0
MMR,BMU,0,0,2,0,3
MMR,TCD,2,2,2,2,2
MMR,CHI,0,0,0,0,0
MMR,CHN,12,10,170,51,399
MMR,COM,0,0,0,0,0
MMR,CRI,0,0,5,3,0
MMR,CUB,0,0,0,0,0
MMR,CYP,0,0,1,2,20
MMR,CZE,0,0,0,1,4
MMR,DOM,0,2,3,5,7
MMR,ETH,2,2,2,2,2
MMR,FLK,0,0,0,0,0
MMR,FJI,20,16,13,17,19
MMR,GLP,0,0,0,0,0
MMR,HTI,0,0,0,0,0
MMR,JOR,22,7,0,1,24
MMR,KAZ,0,0,0,0,0
MMR,XKX,0,0,0,0,0
MMR,LAO,354,372,391,412,391
MMR,LTU,0,0,0,0,0
MMR,MDG,17,10,3,2,2
MMR,MYS,9,348,1044,3353,10790
MMR,MHL,0,0,0,0,0
MMR,MCO,0,0,7,8,10
MMR,MNG,0,0,0,0,0
MMR,MSR,0,0,0,0,0
MMR,MMR,0,0,0,0,0
MMR,NPL,1054,6353,110,79,350
MMR,NCL,0,3,1,4,7
MMR,NGA,5,4,26,7,12
MMR,NFK,0,0,0,0,0
MMR,PAK,7689,12418,9968,8002,6423
MMR,PRT,1,3,9,19,0
MMR,RWA,0,4,5,3,12
MMR,WSM,0,0,0,0,0
MMR,SMR,0,0,0,0,0
MMR,SEN,0,0,0,0,0
MMR,SRB,0,0,0,0,0
MMR,ZAF,152,190,227,119,93
MMR,ESP,0,0,0,167,40
MMR,SWZ,0,2,0,1,2
MMR,SWE,0,45,198,400,124
MMR,TJK,0,0,0,0,0
MMR,TZA,12,11,14,14,17
MMR,TTO,0,0,0,0,0
MMR,UGA,3,3,3,3,1
MMR,GBR,11934,13705,12090,11378,295
MMR,UZB,0,0,0,0,0
MMR,VEN,2,0,3,4,5
NAM,AFG,0,1,0,1,2
NAM,AGO,795,317,126,139,218
NAM,ARM,0,0,0,0,0
NAM,AZE,0,0,0,0,0
NAM,BGD,0,3,3,3,4
NAM,BLZ,0,0,0,0,0
NAM,BMU,0,0,0,0,0
NAM,BIH,0,0,0,0,0
NAM,BGR,0,0,0,0,0
NAM,BFA,0,0,0,0,0
NAM,KHM,0,0,0,0,0
NAM,CAF,0,0,0,0,0
NAM,TCD,0,0,0,0,0
NAM,CUB,0,0,0,0,1
NAM,CZE,0,0,0,0,7
NAM,DMA,0,0,0,0,0
NAM,EST,0,0,0,0,0
NAM,FRO,0,0,0,0,0
NAM,FRA,58,140,1,2,98
NAM,PYF,0,0,0,0,3
NAM,GMB,0,0,0,0,0
NAM,GHA,0,0,0,0,1
NAM,GRC,0,0,0,0,5
NAM,GRL,0,0,0,0,0
NAM,GIN,0,0,0,0,0
NAM,GNB,0,0,0,0,0
NAM,HND,0,0,0,0,0
NAM,HKG,0,5,0,0,13
NAM,ISR,0,0,0,0,1
NAM,LVA,0,0,0,0,1
NAM,LTU,0,0,0,0,1
NAM,LUX,0,0,0,3,4
NAM,MKD,0,0,0,3,3
NAM,MTQ,2,3,3,7,8
NAM,MUS,2,2,9,7,7
NAM,MCO,0,0,0,0,1
NAM,MNG,0,0,0,0,0
NAM,MAR,3,1,0,0,0
NAM,MOZ,0,3,15,273,1176
NAM,NLD,0,0,0,0,167
NAM,ANT,0,0,0,0,0
NAM,NCL,0,2,0,0,2
NAM,NIC,0,0,0,0,0
NAM,NFK,0,0,0,0,0
NAM,NOR,0,0,6,19,40
NAM,PER,0,0,0,2,2
NAM,PHL,0,0,0,0,0
NAM,POL,0,0,2,3,5
NAM,PRT,0,0,0,133,0
NAM,PRI,0,0,0,0,2
NAM,RUS,0,0,0,0,0
NAM,SAU,0,0,0,0,0
NAM,SCG,0,0,0,0,0
NAM,SYC,6,7,3,0,9
NAM,SLB,0,0,0,0,0
NAM,ZAF,14963,34090,53286,92787,44473
NAM,LKA,0,0,0,0,0
NAM,KNA,0,0,0,0,0
NAM,LCA,0,0,0,0,0
NAM,VCT,0,0,0,0,0
NAM,SUR,0,0,0,0,0
NAM,SYR,0,0,0,0,0
NAM,TWN,0,0,0,0,0
NAM,THA,0,0,0,0,0
NAM,TGO,0,0,0,0,0
NAM,TKL,0,0,0,0,0
NAM,TUN,4,1,3,6,6
NAM,UGA,2,2,2,2,2
NAM,ARE,0,0,0,0,0
NAM,GBR,3033,194,432,212,1116
NAM,USA,23,51,228,503,1355
NAM,VIR,0,0,0,0,0
NAM,VGB,0,0,0,0,0
NAM,WLF,0,0,0,0,0
NAM,ZWE,211,272,257,242,223
NRU,DZA,0,0,0,0,0
NRU,AIA,0,0,0,0,0
NRU,BHR,0,0,0,0,0
NRU,BEN,0,0,0,0,0
NRU,BRA,16,0,2,5,4
NRU,BGR,0,0,0,0,0
NRU,BDI,0,0,0,0,0
NRU,CAN,3,2,0,46,10
NRU,COK,0,0,0,0,0
NRU,CUB,0,0,0,0,0
NRU,CZE,0,0,0,0,3
NRU,ECU,0,0,0,0,0
NRU,SLV,0,0,0,0,0
NRU,ERI,0,0,0,0,0
NRU,ETH,0,0,0,0,0
NRU,FLK,0,0,0,0,3
NRU,FIN,0,0,0,0,0
NRU,GUF,0,0,0,0,0
NRU,GEO,0,0,0,0,0
NRU,GRL,0,0,0,0,0
NRU,GLP,0,0,0,0,0
NRU,GUM,0,3,0,1,2
NRU,GTM,0,0,0,0,0
NRU,HND,0,0,0,0,0
NRU,HKG,0,0,0,0,0
NRU,IMN,0,0,0,0,0
NRU,ISR,0,0,0,0,1
NRU,KAZ,0,0,0,0,0
NRU,KEN,0,0,0,0,0
NRU,XKX,0,0,0,0,0
NRU,KGZ,0,0,0,0,0
NRU,LIE,0,0,0,0,0
NRU,LUX,0,0,0,0,0
NRU,MAC,0,0,0,0,0
NRU,MYS,0,0,0,0,0
NRU,MUS,3,3,0,0,0
NRU,MEX,0,0,0,0,0
NRU,FSM,0,0,0,0,0
NRU,MAR,0,0,0,0,0
NRU,NRU,0,0,0,0,0
NRU,NPL,0,0,0,0,0
NRU,MNP,0,0,0,0,0
NRU,PLW,0,0,0,0,1
NRU,PAN,0,0,0,0,0
NRU,PER,1,0,0,31,25
NRU,REU,0,0,0,0,0
NRU,SHN,0,0,0,0,0
NRU,SRB,0,0,0,0,0
NRU,SCG,0,0,0,0,0
NRU,SLB,2,2,4,0,0
NRU,KNA,0,0,0,0,0
NRU,LCA,0,0,0,0,0
NRU,VCT,0,0,0,0,0
NRU,SWZ,0,0,0,0,0
NRU,THA,0,0,0,0,0
NRU,TGO,0,0,0,0,0
NRU,TUR,0,0,0,0,0
NRU,TUV,0,26,25,24,16
NRU,USA,5,13,7,85,548
NRU,UZB,0,0,0,0,0
NPL,AFG,1346,1767,3375,3707,7169
NPL,ASM,0,0,0,0,0
NPL,AIA,0,0,0,0,0
NPL,ARG,0,1,1,0,0
NPL,BEL,0,4,6,10,9
NPL,BEN,0,0,0,0,0
NPL,BMU,0,0,0,0,0
NPL,BRA,0,0,0,5,3
NPL,CAN,12,153,300,225,1117
NPL,CIV,3,5,7,3,0
NPL,HRV,0,0,0,0,0
NPL,DMA,0,0,0,0,0
NPL,FIN,0,0,0,15,93
NPL,PYF,0,0,0,0,0
NPL,GAB,0,0,0,0,0
NPL,GEO,0,0,0,0,0
NPL,GIB,0,0,0,0,0
NPL,GRL,0,0,0,0,0
NPL,GUM,0,3,0,1,2
NPL,GTM,0,0,0,0,0
NPL,GIN,2,2,3,1,2
NPL,HND,0,0,0,0,0
NPL,HKG,11,3,7,1,25
NPL,IDN,516,325,331,401,358
NPL,ISR,0,0,0,0,0
NPL,PRK,0,3,5,5,31
NPL,KGZ,0,0,0,0,45
NPL,LAO,2,2,2,2,2
NPL,LBN,0,0,1,50,468
NPL,LBR,5,9,1,1,1
NPL,MAC,5,2,7,8,8
NPL,MKD,0,0,0,0,1
NPL,MLI,0,0,0,0,0
NPL,MUS,0,0,0,0,3
NPL,NOR,0,0,13,53,167
NPL,PLW,0,0,0,0,0
NPL,PER,0,0,0,0,0
NPL,PHL,190,119,943,174,1066
NPL,PRI,0,0,1,43,12
NPL,ROU,0,0,0,0,0
NPL,STP,0,0,0,0,0
NPL,SGP,484,186,186,257,1065
NPL,SVK,0,0,0,0,2
NPL,SVN,0,0,0,0,0
NPL,SLB,0,0,0,0,0
NPL,ZAF,5,5,5,0,55
NPL,SUR,0,0,0,0,0
NPL,SWZ,0,0,0,0,0
NPL,SWE,0,2,7,14,152
NPL,SYR,7,71,52,73,96
NPL,TKL,0,0,0,0,0
NPL,TTO,2,2,2,2,0
NPL,TKM,0,0,0,0,0
NPL,VUT,0,0,0,0,0
NLD,ARG,275,1801,3422,948,1012
NLD,AUS,97734,115065,92616,92016,82545
NLD,AUT,8422,6248,4627,4072,5547
NLD,BGD,0,3,3,4,4
NLD,BRB,63,32,6,103,118
NLD,BLZ,1,2,2,0,11
NLD,BMU,21,35,25,32,41
NLD,BIH,61,62,111,541,426
NLD,BWA,11,10,25,182,257
NLD,BRN,3,4,271,249,355
NLD,BGR,12,12,12,12,57
NLD,CYM,2,3,11,17,112
NLD,CAF,4,2,5,1,0
NLD,CHI,0,0,0,0,0
NLD,COL,434,454,398,358,287
NLD,HRV,584,594,1063,236,268
NLD,DNK,122,1396,1904,2593,4838
NLD,DOM,777,770,718,704,705
NLD,GNQ,0,0,3,1,2
NLD,EST,0,0,0,0,0
NLD,FRA,16041,5778,17517,21531,27062
NLD,GUF,18,12,23,54,83
NLD,GMB,0,2,13,19,27
NLD,GRD,23,12,2,26,49
NLD,GLP,26,5,45,114,103
NLD,GIN,20,30,45,15,17
NLD,ISL,36,50,4,117,153
NLD,IDN,42,26,27,32,29
NLD,IRN,2,3,12,29,25
NLD,JAM,60,20,76,1,226
NLD,XKX,0,0,0,0,0
NLD,LBR,438,256,95,95,90
NLD,MDV,0,0,0,0,0
NLD,MLT,0,0,1,2,6
NLD,MTQ,9,9,13,26,31
NLD,FSM,187,169,89,3,4
NLD,MAR,23,8,4,4,3
NLD,MOZ,141,146,575,1077,1127
NLD,NLD,0,0,0,0,0
NLD,NGA,1668,961,3458,506,849
NLD,NFK,0,0,0,4,4
NLD,OMN,88,126,293,850,1251
NLD,PLW,0,0,0,1,13
NLD,REU,18,8,198,264,391
NLD,ROU,158,136,96,68,284
NLD,RWA,508,30,14,31,33
NLD,SCG,586,596,1067,1099,4067
NLD,SOM,65,0,23,3,0
NLD,ZAF,29783,29841,29499,17765,8488
NLD,SWZ,31,62,7,58,40
NLD,TUN,31,111,23,44,41
NLD,TKM,0,0,0,0,0
NLD,TUV,2,2,2,1,0
NLD,UKR,0,0,0,0,0
NLD,USA,123774,130939,115731,107769,106397
NLD,UZB,0,0,0,0,0
NLD,YEM,39,48,60,74,86
NLD,ZMB,915,733,1105,178,161
NLD,ZWE,1023,1318,1243,1173,1079
ANT,AIA,3,5,8,12,21
ANT,AZE,0,0,0,0,0
ANT,BRB,23,15,10,14,16
ANT,BTN,0,0,0,0,0
ANT,BRN,0,0,0,0,0
ANT,BGR,0,0,0,0,0
ANT,BFA,0,0,0,0,0
ANT,KHM,0,0,0,0,0
ANT,COL,9,21,31,43,173
ANT,COM,0,0,0,0,0
ANT,DMA,7,8,10,82,122
ANT,EGY,0,0,0,0,0
ANT,SLV,0,0,0,0,0
ANT,PYF,0,0,0,0,0
ANT,GIB,0,0,0,0,0
ANT,GRL,0,0,0,0,0
ANT,GTM,6,2,4,2,0
ANT,GNB,0,0,0,0,0
ANT,HTI,4,11,13,18,25
ANT,HND,6,3,3,7,4
ANT,HUN,2,11,10,9,8
ANT,IND,0,1,0,2,2
ANT,IDN,0,0,0,0,0
ANT,IRQ,0,0,0,0,0
ANT,IRL,27,34,60,44,8
ANT,IMN,0,0,0,0,0
ANT,ISR,0,0,0,5,12
ANT,KEN,0,3,15,28,0
ANT,PRK,0,0,0,0,0
ANT,LSO,0,35,70,118,18
ANT,LBR,1,0,6,6,6
ANT,LBY,0,0,0,0,0
ANT,LTU,0,0,0,0,0
ANT,MLI,0,0,0,0,0
ANT,MEX,13,0,0,41,15
ANT,FSM,0,0,0,0,0
ANT,MNE,0,0,0,0,0
ANT,NIU,0,0,0,0,0
ANT,NOR,11,19,21,26,38
ANT,PRY,0,0,3,0,0
ANT,POL,0,0,0,1,2
ANT,PRT,1,3,7,76,0
ANT,QAT,0,0,0,0,0
ANT,ROU,0,0,0,0,0
ANT,SHN,0,0,0,0,0
ANT,SRB,0,0,0,0,0
ANT,SLE,0,0,0,0,0
ANT,SLB,0,0,0,0,0
ANT,ZAF,173,334,495,0,8371
ANT,LCA,7,4,1,14,8
ANT,SDN,2,2,2,5,6
ANT,SUR,17,11,7,10,13
ANT,SWZ,13,26,3,3,19
ANT,TZA,11,10,2,2,5
ANT,TTO,142,84,55,36,59
ANT,USA,740,17,45,4117,2106
ANT,VGB,0,4,5,15,16
ANT,PSE,0,0,0,0,0
NCL,ASM,2,2,2,13,18
NCL,AUT,0,0,0,0,0
NCL,BHS,0,0,0,0,0
NCL,BMU,0,0,0,0,0
NCL,BWA,0,0,0,2,1
NCL,BDI,0,0,0,0,0
NCL,CHL,0,0,0,3,4
NCL,COD,0,0,0,0,0
NCL,CRI,0,0,0,0,0
NCL,HRV,0,0,0,0,0
NCL,CUB,0,0,0,0,0
NCL,CZE,0,0,0,0,0
NCL,DJI,0,0,0,0,0
NCL,FRO,0,0,0,0,0
MRT,ETH,187,178,187,197,207
MRT,FLK,0,0,0,0,0
MRT,GEO,0,0,0,0,0
MRT,DEU,105,118,104,520,2491
MRT,GIB,0,0,0,0,0
MRT,GLP,0,0,3,6,6
MRT,GIN,176,262,391,163,254
MRT,HTI,0,0,0,0,0
MRT,HUN,1,5,4,4,4
MRT,IMN,0,0,0,0,0
MRT,JPN,0,0,0,1,4
MRT,KAZ,0,0,0,0,0
MRT,KEN,1,0,1,2,8
MRT,PRK,0,0,0,0,0
MRT,KOR,0,0,0,0,0
MRT,KWT,0,1,9,8,7
MRT,LBR,4,0,0,0,0
MRT,LTU,0,0,0,0,0
MRT,MDV,0,0,0,0,0
MRT,MHL,0,0,0,0,0
MRT,MDA,0,0,0,0,0
MRT,MSR,0,0,0,0,0
MRT,MMR,4,3,2,0,0
MRT,NPL,0,0,1,0,0
MRT,NER,110,149,201,226,224
MRT,NOR,0,0,3,3,12
MRT,OMN,0,0,0,2,2
MRT,PER,0,0,0,6,5
MRT,PRT,0,0,1,0,0
MRT,PRI,0,0,0,0,0
MRT,SEN,18238,11744,12388,23104,22780
MRT,SVN,0,0,0,0,0
MRT,SOM,26,18,30,23,0
MRT,ESP,0,0,0,81,3022
MRT,LKA,0,0,0,0,0
MRT,LCA,0,0,0,0,0
MRT,SWE,0,5,11,21,20
MRT,SYR,3,0,1,1,2
MRT,TWN,0,0,0,0,0
MRT,THA,0,0,11,22,75
MRT,TGO,85,121,127,133,137
MRT,USA,22,48,615,91,1290
MRT,URY,0,0,0,0,0
MRT,ZWE,5,6,6,5,5
MUS,AFG,2,2,11,18,14
MUS,ALB,0,0,0,0,0
MUS,ASM,0,0,1,1,0
MUS,AND,0,0,2,5,6
MUS,AGO,51,20,8,9,14
MUS,ARM,0,0,0,0,24
MUS,AUT,46,31,54,98,65
MUS,BMU,0,0,0,0,2
MUS,BDI,0,0,0,0,0
MUS,KHM,0,0,0,0,0
MUS,CMR,0,0,0,0,0
MUS,CAN,85,491,914,4030,6530
MUS,CYM,0,0,0,3,0
MUS,CAF,0,0,0,0,0
MUS,TCD,0,0,0,0,0
MUS,CHL,0,0,0,1,3
MUS,COD,9,49,31,21,17
MUS,DJI,0,0,0,0,0
MUS,DOM,2,4,5,6,7
MUS,SLV,0,0,0,0,0
MUS,ETH,8,8,8,9,9
MUS,FRA,1339,3210,16691,26638,2260
MUS,GMB,0,0,0,0,0
MUS,GRD,0,0,0,0,0
MUS,GIN,0,0,0,0,1
MUS,HND,0,0,0,0,0
MUS,IDN,0,0,0,0,0
MUS,IRN,0,0,0,0,0
MUS,IRL,6,8,14,16,143
MUS,ISR,0,0,0,1,3
MUS,KAZ,0,0,0,0,0
MUS,KOR,0,0,0,0,0
MUS,KWT,0,0,0,0,0
MUS,LVA,0,0,0,0,0
MUS,MDG,0,0,260,462,417
MUS,MLI,0,0,0,0,0
MUS,MEX,0,2,0,4,6
MUS,MDA,0,0,0,0,0
MUS,MCO,2,2,16,20,24
MUS,MNE,0,0,0,0,0
MUS,MOZ,0,0,4,45,183
MUS,NRU,0,8,12,8,0
MUS,NLD,1,0,0,0,284
MUS,MNP,0,0,0,0,2
MUS,PLW,0,0,0,0,1
MUS,PRY,0,0,0,0,0
MUS,POL,0,0,3,6,10
MUS,WSM,0,0,2,3,0
MUS,SAU,0,0,0,0,0
MUS,SEN,0,0,0,0,0
MUS,SVN,0,0,0,0,0
MUS,VCT,0,0,0,0,0
MUS,TLS,0,0,0,0,0
MUS,TUN,0,0,0,0,0
MUS,UGA,0,0,0,0,0
MUS,ARE,0,0,0,0,0
MUS,VGB,0,0,0,0,0
MYT,AFG,0,0,0,0,0
MYT,DZA,0,0,0,0,0
MYT,ARM,0,0,0,0,0
MYT,ABW,0,0,0,0,0
MYT,BHR,0,0,0,0,0
MYT,BLZ,0,0,0,0,0
MYT,BMU,0,0,0,0,0
MYT,BOL,0,0,0,0,0
MYT,BDI,0,0,0,1,1
MYT,CAF,0,0,0,0,0
MYT,CHI,0,0,0,0,0
MYT,CHN,0,0,0,0,0
MYT,HRV,0,0,0,0,0
MYT,CYP,0,0,0,0,0
MYT,ECU,0,0,0,0,0
MYT,FLK,0,0,0,0,0
MYT,GAB,0,0,0,0,0
MYT,GMB,0,0,0,0,0
MYT,GHA,0,0,0,0,0
MYT,GRC,0,0,0,0,0
MYT,GRL,0,0,0,0,0
MYT,GRD,0,0,0,0,0
MYT,GIN,0,0,0,0,0
MYT,GUY,0,0,0,0,0
MYT,HTI,0,0,0,0,0
MYT,JAM,0,0,0,0,0
MYT,KIR,0,0,0,0,0
MYT,KGZ,0,0,0,0,0
MYT,LSO,0,0,0,0,0
MYT,LBY,0,0,0,0,0
MYT,LUX,0,0,0,0,0
MYT,MYS,0,0,0,0,0
MYT,MLI,0,0,0,0,0
MYT,MLT,0,0,0,0,0
MYT,MDA,0,0,0,0,0
MYT,MNE,0,0,0,0,0
MYT,NPL,0,0,0,0,0
MYT,NCL,0,0,0,0,0
MYT,NZL,0,0,0,0,0
MYT,PER,0,0,0,0,0
MYT,POL,0,0,0,0,0
MYT,RWA,0,0,0,0,0
MYT,SPM,0,0,0,0,0
MYT,SYC,0,0,0,0,0
MYT,SVK,0,0,0,0,0
MYT,SOM,0,0,0,9,0
MYT,KNA,0,0,0,0,0
MYT,VCT,0,0,0,0,0
MYT,SUR,0,0,0,0,0
MYT,TUN,0,0,0,0,0
MYT,USA,0,0,0,0,1
MYT,VEN,0,0,0,0,0
MYT,VNM,0,0,0,0,0
MYT,YEM,0,0,0,0,0
MEX,DZA,0,0,0,0,0
MEX,ASM,0,0,0,0,0
MEX,ARM,0,0,0,0,1878
MEX,ABW,11,10,10,6,0
MEX,BHS,9,20,20,22,25
MEX,BHR,0,0,3,4,12
MEX,BLZ,1911,2558,2974,0,2346
MEX,BRN,3,3,21,0,0
MEX,CAN,6068,64961,126413,15966,42939
MEX,COM,0,2,6,25,25
MEX,COK,0,0,0,0,0
MEX,CZE,0,0,1,7,80
MEX,DJI,2,3,6,9,11
MEX,GNQ,0,0,0,0,0
MEX,PYF,0,0,0,0,3
MEX,GUM,0,79,0,0,0
MEX,GTM,1838,3487,3050,5208,10901
MEX,IMN,0,0,0,0,0
MEX,ISR,6,7,7,87,198
MEX,ITA,108,1989,297,4101,4036
MEX,JAM,27,3,13,0,38
MEX,KGZ,0,0,0,0,0
MEX,LBY,0,8,20,29,35
MEX,LUX,2,3,6,33,60
MEX,MDG,0,0,0,0,0
MEX,MLT,0,0,0,0,2
MEX,MRT,0,0,0,0,0
MEX,MEX,0,0,0,0,0
MEX,MNE,0,0,0,0,0
MEX,MOZ,0,0,1,5,17
MEX,NAM,0,1,2,3,3
MEX,NLD,0,0,0,0,1508
MEX,MNP,0,0,0,0,0
MEX,PAN,860,768,1019,1467,2382
MEX,PRY,190,569,2479,2864,1814
MEX,PRT,0,1,3,38,0
MEX,ROU,0,0,0,0,0
MEX,SPM,0,2,2,2,2
MEX,STP,0,0,0,0,0
MEX,ESP,3420,5768,9881,11549,16905
MEX,SDN,110,105,135,333,402
MEX,TZA,773,716,150,145,356
MEX,TLS,0,0,0,0,0
MEX,TKM,0,0,0,0,0
MEX,TCA,0,0,0,3,3
MEX,ARE,0,0,10,19,33
MEX,VIR,11,35,27,55,94
FSM,AFG,0,0,0,0,0
FSM,DZA,0,0,0,0,0
FSM,BLR,0,0,0,0,0
FSM,BEN,0,0,0,0,0
FSM,BRN,0,0,0,0,0
FSM,CPV,0,0,0,0,0
FSM,CYM,0,0,0,0,0
FSM,CHN,0,0,0,2,6
FSM,CRI,0,0,0,0,0
FSM,HRV,0,0,0,0,0
FSM,ETH,0,0,0,0,0
FSM,FIN,0,0,0,0,0
FSM,PYF,0,0,0,1,7
FSM,GEO,0,0,0,0,0
FSM,GTM,0,0,0,0,0
FSM,GIN,0,0,0,0,0
FSM,GNB,0,0,0,0,0
FSM,HND,0,0,0,0,0
FSM,HKG,0,0,0,0,5
FSM,IND,3,5,0,73,24
FSM,JOR,0,0,0,0,0
FSM,KOR,0,0,0,0,0
FSM,XKX,0,0,0,0,0
FSM,LAO,0,0,0,0,0
FSM,LSO,0,0,0,0,2
FSM,LIE,0,0,0,0,0
FSM,MWI,0,0,0,0,0
FSM,MLI,0,0,0,0,0
FSM,MRT,0,0,0,0,0
FSM,MDA,0,0,0,0,0
FSM,MAR,0,0,0,0,0
FSM,MOZ,0,0,0,0,2
FSM,MMR,63,59,35,14,11
FSM,NPL,0,0,0,0,0
FSM,ANT,0,0,0,2,0
FSM,NCL,0,4,3,5,7
FSM,MNP,266,359,485,1844,2218
FSM,NOR,0,0,3,3,0
FSM,PHL,23,16,95,14,1768
FSM,PRT,0,0,0,0,0
FSM,PRI,1,3,4,0,41
FSM,QAT,0,0,0,1,0
FSM,ROU,0,0,0,0,0
FSM,RWA,0,1,1,4,5
FSM,SMR,0,0,0,0,0
FSM,SEN,0,0,0,0,0
FSM,SLB,13,14,29,3,8
FSM,ZAF,0,0,0,0,0
FSM,KNA,0,0,0,0,0
FSM,SUR,0,0,0,0,0
FSM,SWZ,0,0,0,0,0
FSM,SWE,0,0,0,0,0
FSM,TJK,0,0,0,0,0
FSM,THA,5,0,186,373,1281
FSM,TLS,0,0,0,0,0
FSM,TGO,0,0,0,0,0
FSM,TUR,0,0,0,0,0
FSM,UGA,0,0,0,0,0
FSM,USA,0,0,23,6,35
FSM,VUT,6,7,20,6,17
FSM,VNM,0,0,0,0,37
FSM,VGB,0,0,0,0,0
FSM,WLF,0,0,0,0,0
FSM,ZWE,0,0,0,0,0
MDA,DZA,7,3,2,2,1
MDA,ARG,35,25,17,10,3
MDA,BMU,2,3,2,3,4
MDA,BOL,0,0,0,0,5
MDA,BGR,492,513,526,521,2423
MDA,BDI,0,0,0,0,0
MDA,CMR,0,0,0,0,0
MDA,CYM,0,0,0,0,0
MDA,CHL,8,4,3,3,9
MDA,EGY,2,8,14,15,50
MDA,GNQ,0,0,0,0,0
MDA,ERI,0,0,0,0,0
MDA,ETH,0,0,0,0,0
MDA,GUF,0,0,0,0,0
MDA,PYF,0,0,0,0,0
MDA,GMB,0,0,0,0,0
MDA,GRC,44,91,114,2553,5492
MDA,GRL,0,0,0,0,0
MDA,GUM,0,1,0,0,0
MDA,GTM,0,0,0,0,0
MDA,GNB,0,0,0,0,0
MDA,GUY,0,0,0,0,0
MDA,HND,0,0,0,0,0
MDA,ISL,0,0,0,1,5
MDA,IND,33,31,16,58,13
MDA,JOR,0,5,19,1,35
MDA,LBN,10,34,31,38,823
MDA,LSO,0,0,0,0,0
MDA,LBR,1,0,0,0,0
MDA,MYS,0,0,0,2,5
MDA,MLT,0,3,2,2,2
MDA,MTQ,0,0,0,0,0
MDA,NIC,0,0,0,0,0
MDA,NGA,7,5,22,5,9
MDA,MNP,0,0,0,0,0
MDA,NOR,5,4,3,6,25
MDA,PAN,0,0,0,1,3
MDA,PHL,0,2,0,0,0
MDA,SPM,0,0,0,0,0
MDA,WSM,0,0,0,0,0
